"vector:0","vector:1","vector:2","scalar1","scalar2","scalar3","Points:0","Points:1","Points:2"
1.6993,-0,0,0.45447,0.45447,0.054149,5.771,0.25042,0
1.5901,-0,0,0.12664,0.12664,0.048454,3.2035,0.24999,0
1.7883,0,0,0.56199,0.56199,0.055362,6.7965,0.24999,0
1.5361,-0,0,0.062037,0.062037,0.046794,2.6678,0.25005,0
1.8027,0,0,0.61286,0.61286,0.056025,7.3322,0.25005,0
0.93362,-0,0,2.9528,2.9528,0.39512,5.7783,0.75043,0
0.95374,-0,0,2.9446,2.9446,0.39254,4.7576,0.75042,0
1.4501,-0,0,0.014164,0.014164,0.046162,2.1338,0.25338,0
1.7854,0,0,0.66887,0.66887,0.05818,7.8662,0.25338,0
1.7932,0,0,0.76929,0.76929,0.062127,8.9999,0.25997,0
1.2794,-0,0,-0.02896,-0.02896,0.043008,1.0001,0.25997,0
1.791,-0,0,0.69685,0.69685,0.05738,8.3966,0.25068,0
1.3779,-0,0,-0.012432,-0.012432,0.042947,1.6034,0.25068,0
0.90024,0,0,2.9822,2.9822,0.40082,9.4647,0.751,0
1.1754,-0,0,0.7952,0.7952,0.33354,0.53532,0.751,0
1.7884,0,0,0.74774,0.74774,0.056101,9.4623,0.24619,0
1.163,-0,0,-0.042479,-0.042479,0.035346,0.53766,0.24619,0
0.87156,0,0,3.0781,3.0781,0.40726,5.2686,0.7701,0
1.6882,-0,0,0.39087,0.39087,0.051769,5.2757,0.24631,0
1.0835,-0,0,0.014223,0.014223,0.14162,0.21749,0.51215,0
1.4651,-0,0,1.8415,1.8415,0.22201,9.7825,0.51215,0
1.4656,-0,0,1.4275,1.4275,0.20863,5.4667,0.50799,0
1.4642,-0,0,1.3627,1.3627,0.20705,5.0692,0.50805,0
1.4669,-0,0,1.2472,1.2472,0.20094,4.5953,0.50264,0
1.4676,-0,0,1.1046,1.1046,0.19479,4.07,0.49841,0
1.4761,-0,0,1.465,1.465,0.20655,5.9405,0.50273,0
1.4561,-0,0,0.95823,0.95823,0.19113,3.5341,0.49848,0
1.4882,-0,0,1.5122,1.5122,0.20511,6.4659,0.49848,0
1.4948,-0,0,1.712,1.712,0.21023,8.6092,0.49859,0
1.3346,-0,0,0.14841,0.14841,0.16628,1.3908,0.49859,0
1.491,-0,0,1.7049,1.7049,0.2125,8.2283,0.50248,0
1.3791,-0,0,0.30073,0.30073,0.17507,1.7717,0.50248,0
1.4409,-0,0,0.78496,0.78496,0.1867,2.9982,0.49853,0
1.4899,-0,0,1.5743,1.5743,0.2067,7.0018,0.49853,0
1.4199,-0,0,0.5848,0.5848,0.18132,2.4624,0.49856,0
1.4916,-0,0,1.6272,1.6272,0.20803,7.5376,0.49856,0
1.2634,-0,0,0.023881,0.023881,0.15777,0.84498,0.50284,0
1.4887,-0,0,1.7651,1.7651,0.21425,9.155,0.50284,0
1.8454,-0,0,0.49166,0.49166,0.029538,8.8027,0.17868,0
1.3121,-0,0,-0.029006,-0.029006,0.020728,1.1973,0.17868,0
1.6438,-0,0,0.14499,0.14499,0.027127,4.1144,0.1822,0
1.7696,-0,0,0.34709,0.34709,0.029383,6.4178,0.18226,0
1.5996,-0,0,0.094526,0.094526,0.026376,3.5822,0.18226,0
1.7914,-0,0,0.38928,0.38928,0.029844,6.9537,0.18246,0
1.55,-0,0,0.049232,0.049232,0.025578,3.0463,0.18246,0
1.8138,-0,0,0.42766,0.42766,0.030229,7.4896,0.18262,0
1.4961,-0,0,0.013608,0.013608,0.024648,2.5104,0.18262,0
1.8272,-0,0,0.4662,0.4662,0.031168,8.0329,0.1842,0
1.4271,0,0,-0.0084325,-0.0084325,0.024033,1.9671,0.1842,0
1.3492,-0,0,-0.022302,-0.022302,0.022765,1.4281,0.18478,0
1.8354,0,0,0.49815,0.49815,0.031422,8.5719,0.18478,0
0.6845,-0,0,3.3226,3.3226,0.44428,9.1254,0.82153,0
0.99785,-0,0,3.1873,3.1873,0.41022,0.87456,0.82153,0
0.6898,-0,0,3.354,3.354,0.44413,8.2677,0.82172,0
0.87583,-0,0,3.548,3.548,0.42539,1.7323,0.82172,0
0.67533,0,0,3.3401,3.3401,0.44446,8.5868,0.82252,0
0.89712,-0,0,3.5233,3.5233,0.42178,1.4132,0.82252,0
0.92945,-0,0,3.4592,3.4592,0.41838,1.204,0.82252,0
0.67732,0,0,3.3371,3.3371,0.44452,8.796,0.82252,0
0.81511,-0,0,3.5607,3.5607,0.43155,2.4919,0.82172,0
0.69367,0,0,3.3534,3.3534,0.44329,7.5081,0.82172,0
0.82387,-0,0,3.5762,3.5762,0.43031,2.2753,0.82243,0
0.68829,-0,0,3.3522,3.3522,0.44359,7.7247,0.82243,0
0.78814,-0,0,3.5408,3.5408,0.43454,3.0278,0.82171,0
0.69912,0,0,3.3707,3.3707,0.44296,6.9722,0.82171,0
0.79054,-0,0,3.538,3.538,0.43357,2.8112,0.82244,0
0.69101,0,0,3.3841,3.3841,0.44341,7.1888,0.82244,0
0.7666,-0,0,3.5146,3.5146,0.43668,3.5637,0.82171,0
0.70544,0,0,3.3867,3.3867,0.44238,6.4363,0.82171,0
0.84878,-0,0,3.5902,3.5902,0.42789,1.9489,0.82245,0
0.68339,-0,0,3.3431,3.3431,0.44404,8.0511,0.82245,0
0.76678,-0,0,3.5156,3.5156,0.436,3.3471,0.82244,0
0.69681,0,0,3.3993,3.3993,0.44289,6.6529,0.82244,0
0.74959,-0,0,3.4865,3.4865,0.43833,4.0996,0.8217,0
0.74815,-0,0,3.4869,3.4869,0.43782,3.883,0.82245,0
0.70572,0,0,3.4262,3.4262,0.44233,6.117,0.82245,0
0.73503,-0,0,3.4576,3.4576,0.43927,4.4189,0.82245,0
1.7273,0,0,0.26986,0.26986,0.026965,5.6116,0.17617,0
1.4356,-0,0,1.9112,1.9112,0.23663,9.3279,0.53215,0
1.225,-0,0,0.017658,0.017658,0.17152,0.67214,0.53215,0
1.6985,-0,0,0.21575,0.21575,0.026363,4.9257,0.17626,0
1.4398,-0,0,1.7775,1.7775,0.22922,7.7093,0.5262,0
1.392,-0,0,0.65478,0.65478,0.1992,2.2907,0.5262,0
1.4443,-0,0,1.7418,1.7418,0.22955,7.1793,0.52829,0
1.414,-0,0,0.88593,0.88593,0.20679,2.8207,0.52829,0
1.4336,-0,0,1.7109,1.7109,0.23148,6.6423,0.53281,0
1.4177,-0,0,1.1008,1.1008,0.21511,3.3577,0.53281,0
1.3712,-0,0,0.50757,0.50757,0.19928,1.9408,0.53318,0
1.4332,-0,0,1.8413,1.8413,0.23526,8.0592,0.53318,0
1.4362,-0,0,1.6482,1.6482,0.22976,6.1064,0.53278,0
1.4241,-0,0,1.2561,1.2561,0.21918,3.8936,0.53278,0
1.4311,-0,0,1.385,1.385,0.22258,4.4295,0.53275,0
1.3094,-0,0,0.16469,0.16469,0.18658,1.212,0.53341,0
1.4316,-0,0,1.8883,1.8883,0.23677,8.788,0.53341,0
0.68175,0,0,3.4624,3.4624,0.44671,5.9263,0.83003,0
0.70474,-0,0,3.5241,3.5241,0.44471,4.6096,0.83003,0
1.8678,0,0,0.49612,0.49612,0.02838,9.1439,0.17489,0
1.2584,-0,0,-0.044073,-0.044073,0.018841,0.8561,0.17489,0
1.1004,-0,0,0.13739,0.13739,0.3621,0.17228,0.82083,0
0.67493,0,0,3.3254,3.3254,0.4445,9.8277,0.82083,0
0.66284,0,0,3.3657,3.3657,0.44859,9.31,0.8293,0
1.0211,-0,0,3.1104,3.1104,0.41017,0.68997,0.8293,0
1.8435,-0,0,0.44217,0.44217,0.027205,8.2425,0.17184,0
1.4014,0,0,-0.014246,-0.014246,0.020459,1.7575,0.17184,0
1.813,0,0,0.41898,0.41898,0.027873,7.7059,0.17471,0
1.4626,-0,0,0.0016983,0.0016983,0.02222,2.2941,0.17471,0
1.7985,0,0,0.38368,0.38368,0.027553,7.17,0.1747,0
1.5255,-0,0,0.03028,0.03028,0.023139,2.83,0.1747,0
1.8481,0,0,0.53742,0.53742,0.029936,9.8277,0.17914,0
1.0557,-0,0,-0.067439,-0.067439,0.016771,0.17229,0.17914,0
1.7842,-0,0,0.34548,0.34548,0.027327,6.6341,0.17507,0
1.5837,-0,0,0.070362,0.070362,0.024069,3.3659,0.17507,0
1.765,-0,0,0.29961,0.29961,0.026134,6.0995,0.17242,0
1.6314,0,0,0.11724,0.11724,0.024828,3.9011,0.17525,0
1.7586,0,0,0.28219,0.28219,0.025073,5.9293,0.16883,0
1.7022,0,0,0.16944,0.16944,0.025666,4.4345,0.1751,0
1.6905,-0,0,0.17281,0.17281,0.023928,4.6067,0.16875,0
1.7011,-0,0,1.1175,1.1175,0.11381,8.8601,0.35675,0
1.3058,-0,0,-0.0084525,-0.0084525,0.082556,1.1399,0.35675,0
0.67772,0,0,3.4812,3.4812,0.44745,5.6201,0.83345,0
0.68905,-0,0,3.5315,3.5315,0.44649,4.9158,0.83345,0
1.6722,-0,0,1.096,1.096,0.11973,7.9906,0.36846,0
1.4183,-0,0,0.081953,0.081953,0.096274,2.0094,0.36846,0
1.8688,-0,0,0.48107,0.48107,0.026344,9.3099,0.16794,0
1.2183,-0,0,-0.055342,-0.055342,0.016902,0.6901,0.16794,0
1.7001,0,0,1.0829,1.0829,0.1118,8.5265,0.35398,0
1.358,-0,0,0.0079307,0.0079307,0.08454,1.4735,0.35398,0
1.6618,-0,0,1.0407,1.0407,0.11846,7.449,0.36777,0
1.4695,-0,0,0.1956,0.1956,0.1002,2.551,0.36777,0
1.6525,-0,0,0.9811,0.9811,0.11742,6.9131,0.36778,0
1.5111,-0,0,0.31973,0.31973,0.10368,3.0869,0.36778,0
1.6415,-0,0,0.91261,0.91261,0.11619,6.3772,0.36778,0
1.5447,-0,0,0.44285,0.44285,0.10665,3.6228,0.36778,0
1.5726,-0,0,0.56083,0.56083,0.11009,4.1489,0.36949,0
0.67004,-0,0,3.4878,3.4878,0.44748,5.4186,0.83359,0
0.64706,0,0,3.5505,3.5505,0.45157,5.111,0.84117,0
1.6933,-0,0,0.20017,0.20017,0.02167,5.1107,0.1594,0
1.7631,0,0,0.23553,0.23553,0.02325,5.4257,0.16429,0
0.61582,0,0,3.4067,3.4067,0.45331,9.6066,0.83795,0
1.0765,-0,0,2.2611,2.2611,0.40135,0.39339,0.83795,0
1.8715,0,0,0.4772,0.4772,0.024909,9.6061,0.16274,0
1.1351,-0,0,-0.084884,-0.084884,0.01485,0.39391,0.16274,0
1.6278,-0,0,0.79774,0.79774,0.11212,5.6521,0.36414,0
1.605,-0,0,0.67688,0.67688,0.10982,4.8838,0.36415,0
1.6014,-0,0,0.80942,0.80942,0.12105,5.3448,0.38043,0
1.5955,-0,0,0.80053,0.80053,0.12236,5.1857,0.38349,0
1.5736,-0,0,0.64364,0.64364,0.11729,4.3727,0.38006,0
1.5493,-0,0,0.52865,0.52865,0.11483,3.8369,0.38013,0
1.6255,-0,0,0.93193,0.93193,0.12313,6.1631,0.38013,0
1.5197,-0,0,0.40301,0.40301,0.11193,3.3011,0.38019,0
1.6366,-0,0,1.0051,1.0051,0.12451,6.6989,0.38019,0
1.2065,-0,0,2.4106,2.4106,0.31723,9.067,0.63703,0
1.2532,-0,0,0.39607,0.39607,0.25659,0.93296,0.63703,0
1.4827,-0,0,0.27181,0.27181,0.10852,2.7653,0.38024,0
1.6456,-0,0,1.0685,1.0685,0.1257,7.2347,0.38024,0
1.4355,-0,0,0.13823,0.13823,0.10274,2.2253,0.37714,0
1.6564,-0,0,1.1114,1.1114,0.1248,7.7747,0.37714,0
1.2463,-0,0,2.0431,2.0431,0.30359,4.1425,0.63817,0
1.2548,-0,0,1.9363,1.9363,0.30003,3.6066,0.63823,0
1.2204,-0,0,2.2883,2.2883,0.31278,6.3934,0.63823,0
1.2043,0,0,2.3987,2.3987,0.31743,8.5368,0.63821,0
1.2764,-0,0,0.92779,0.92779,0.27221,1.4632,0.63821,0
1.2028,-0,0,2.3965,2.3965,0.31816,8.3127,0.63959,0
1.2778,-0,0,1.1211,1.1211,0.27788,1.6873,0.63959,0
1.2636,-0,0,1.7942,1.7942,0.29559,3.0706,0.63828,0
1.2155,-0,0,2.3243,2.3243,0.31425,6.9294,0.63828,0
1.2718,-0,0,1.6073,1.6073,0.28994,2.5347,0.63832,0
1.2107,-0,0,2.3536,2.3536,0.31546,7.4653,0.63832,0
1.2345,-0,0,2.2141,2.2141,0.30834,5.6613,0.63572,0
1.2443,-0,0,2.1321,2.1321,0.30535,4.8746,0.63573,0
1.2006,-0,0,-0.0061739,-0.0061739,0.085806,0.62228,0.37924,0
1.6701,0,0,1.2424,1.2424,0.12833,9.3777,0.37924,0
1.2268,-0,0,2.2389,2.2389,0.31336,5.3688,0.64345,0
1.2402,-0,0,2.2179,2.2179,0.31256,5.1671,0.64345,0
1.3611,-0,0,2.1072,2.1072,0.26663,9.6348,0.5707,0
1.1433,-0,0,0.0087844,0.0087844,0.18412,0.36524,0.5707,0
1.0693,-0,0,0.0010681,0.0010681,0.21469,0.15405,0.63664,0
1.2061,-0,0,2.4289,2.4289,0.31776,9.846,0.63664,0
1.0578,-0,0,0.001111,0.001111,0.066686,0.14499,0.35671,0
1.703,-0,0,1.1795,1.1795,0.11463,9.855,0.35671,0
1.7102,-0,0,1.1582,1.1582,0.1138,9.5671,0.35553,0
1.1537,-0,0,-0.0083293,-0.0083293,0.072132,0.43289,0.35553,0
1.5924,-0,0,0.72946,0.72946,0.12209,4.7039,0.3856,0
1.6225,-0,0,0.90513,0.90513,0.12577,5.832,0.38567,0
1.2525,-0,0,2.0908,2.0908,0.30255,4.6698,0.63328,0
1.2394,-0,0,2.2155,2.2155,0.30725,5.8661,0.63334,0
1.6568,-0,0,1.1996,1.1996,0.13199,8.3355,0.38677,0
1.3772,-0,0,0.049584,0.049584,0.10306,1.6645,0.38677,0
1.2787,-0,0,-0.0053916,-0.0053916,0.09478,0.95328,0.38678,0
1.6693,-0,0,1.2503,1.2503,0.13292,9.0467,0.38678,0
1.1376,-0,0,2.5409,2.5409,0.34079,7.7659,0.67064,0
1.2297,-0,0,1.7888,1.7888,0.31238,2.2341,0.67064,0
1.1469,-0,0,2.4969,2.4969,0.33643,7.2274,0.66623,0
1.219,-0,0,1.9588,1.9588,0.31518,2.7726,0.66623,0
1.1516,-0,0,2.472,2.472,0.33521,6.6914,0.66624,0
1.2051,-0,0,2.1032,2.1032,0.3201,3.3086,0.66624,0
1.1595,-0,0,2.4322,2.4322,0.33278,6.1611,0.66495,0
1.1928,-0,0,2.2105,2.2105,0.32398,3.8445,0.66626,0
1.184,-0,0,2.2796,2.2796,0.32603,4.3748,0.66495,0
1.2418,-0,0,1.5899,1.5899,0.30488,1.9889,0.66603,0
1.1425,-0,0,2.5243,2.5243,0.33775,8.0111,0.66603,0
1.2423,-0,0,0.99854,0.99854,0.29399,1.1629,0.67375,0
1.109,-0,0,2.5898,2.5898,0.34479,8.8371,0.67375,0
1.4718,-0,0,1.298,1.298,0.20136,4.9367,0.501,0
1.4767,-0,0,1.413,1.413,0.20404,5.5993,0.50097,0
1.2008,-0,0,0.041395,0.041395,0.21822,0.57786,0.60545,0
1.2842,-0,0,2.2658,2.2658,0.29328,9.4221,0.60545,0
1.3236,0,0,-0.022856,-0.022856,0.011653,1.3055,0.13332,0
1.8582,-0,0,0.3532,0.3532,0.016445,8.6945,0.13332,0
1.1099,-0,0,2.6173,2.6173,0.34783,9.5727,0.67655,0
1.1636,-0,0,0.047391,0.047391,0.26392,0.42726,0.67655,0
1.3067,-0,0,-0.030232,-0.030232,0.010062,1.0624,0.1255,0
1.8979,0,0,0.33737,0.33737,0.014736,8.9376,0.1255,0
1.6847,0,0,0.08636,0.08636,0.011137,4.2359,0.11894,0
1.6291,0,0,0.05469,0.05469,0.01084,3.7001,0.11899,0
1.7992,-0,0,0.20319,0.20319,0.012001,6.2999,0.11899,0
1.8279,-0,0,0.23142,0.23142,0.012205,6.8356,0.11912,0
1.5828,0,0,0.026853,0.026853,0.010513,3.1644,0.11912,0
1.8461,-0,0,0.25708,0.25708,0.012355,7.3707,0.11907,0
1.5219,0,0,0.0055529,0.0055529,0.010122,2.6293,0.11907,0
1.458,0,0,-0.0074265,-0.0074265,0.010058,2.0881,0.11995,0
1.8715,-0,0,0.2857,0.2857,0.012962,7.9119,0.11995,0
1.3248,-0,0,-0.016382,-0.016382,0.011433,1.5571,0.12962,0
1.7998,0,0,0.33132,0.33132,0.015632,8.4429,0.12962,0
0.52007,0,0,3.527,3.527,0.46743,8.9974,0.86658,0
0.79184,-0,0,4.4254,4.4254,0.44783,1.0026,0.86658,0
0.52938,-0,0,3.7149,3.7149,0.46907,5.8039,0.87447,0
0.54504,0,0,3.8648,3.8648,0.46831,4.732,0.87447,0
0.45796,0,0,3.6592,3.6592,0.47348,8.384,0.88229,0
0.62577,-0,0,4.4496,4.4496,0.46282,1.616,0.88229,0
0.65354,-0,0,4.1643,4.1643,0.45996,2.1516,0.87003,0
0.5243,-0,0,3.5981,3.5981,0.46863,7.8484,0.87003,0
0.63236,-0,0,4.0247,4.0247,0.4598,2.611,0.86659,0
0.53302,0,0,3.5875,3.5875,0.46671,7.389,0.86659,0
0.60858,-0,0,3.964,3.964,0.46163,3.1469,0.86659,0
0.5373,0,0,3.607,3.607,0.46643,6.8531,0.86659,0
0.59043,-0,0,3.889,3.889,0.46291,3.6828,0.86659,0
0.5428,0,0,3.6342,3.6342,0.46608,6.3172,0.86659,0
0.5764,-0,0,3.8258,3.8258,0.46389,4.2187,0.86659,0
1.7878,-0,0,0.18962,0.18962,0.013866,5.7301,0.12788,0
1.7349,-0,0,0.1329,0.1329,0.013448,4.8061,0.12802,0
1.6258,0,0,1.4104,1.4104,0.15233,9.6883,0.41525,0
1.1142,-0,0,0.0041455,0.0041455,0.095549,0.31174,0.41525,0
0.46548,0,0,3.6112,3.6112,0.47282,9.4273,0.8792,0
0.85623,-0,0,4.6789,4.6789,0.44604,0.57268,0.8792,0
1.9337,-0,0,0.34983,0.34983,0.014225,9.4322,0.12362,0
1.2078,0,0,-0.068769,-0.068769,0.0088158,0.56783,0.12362,0
1.2855,-0,0,1.3098,1.3098,0.27805,2.1016,0.63113,0
1.2234,-0,0,2.3351,2.3351,0.31079,7.8984,0.63113,0
1.2206,-0,0,2.3649,2.3649,0.3106,8.9405,0.62865,0
1.2621,-0,0,0.46328,0.46328,0.25394,1.0595,0.62865,0
1.0121,-0,0,2.7726,2.7726,0.37151,9.3495,0.70898,0
1.1967,-0,0,0.54412,0.54412,0.30386,0.65047,0.70898,0
1.7649,0,0,0.1519,0.1519,0.01229,5.3015,0.12014,0
1.2824,-0,0,1.5961,1.5961,0.28594,2.6563,0.63181,0
1.2318,-0,0,2.31,2.31,0.31015,7.3437,0.63181,0
1.2758,-0,0,1.7744,1.7744,0.29138,3.1922,0.63183,0
1.236,-0,0,2.2782,2.2782,0.30889,6.8078,0.63183,0
1.2683,-0,0,1.9118,1.9118,0.2957,3.7282,0.63184,0
1.2401,-0,0,2.2382,2.2382,0.30739,6.2718,0.63184,0
1.2605,-0,0,2.0163,2.0163,0.29919,4.2641,0.63184,0
0.51633,0,0,3.7721,3.7721,0.47002,5.3026,0.87738,0
0.45208,-0,0,3.6168,3.6168,0.47394,9.7209,0.8817,0
1.0069,-0,0,3.6086,3.6086,0.43137,0.27915,0.8817,0
1.8229,0,0,0.3436,0.3436,0.013246,9.7199,0.11877,0
1.0528,-0,0,-0.12505,-0.12505,0.0075859,0.28007,0.11877,0
0.45531,-0,0,3.6398,3.6398,0.47452,8.6919,0.88344,0
0.65875,-0,0,4.6272,4.6272,0.46187,1.3081,0.88344,0
0.44424,0,0,3.6781,3.6781,0.47492,8.1544,0.88461,0
0.58513,-0,0,4.4879,4.4879,0.46632,1.8456,0.88461,0
0.58415,-0,0,4.2128,4.2128,0.46528,2.3724,0.87941,0
0.47751,-0,0,3.6487,3.6487,0.47204,7.6276,0.87941,0
0.45133,-0,0,3.7476,3.7476,0.47452,7.0855,0.8846,0
0.52547,0,0,4.1524,4.1524,0.46993,2.9145,0.8846,0
0.45589,-0,0,3.7766,3.7766,0.47425,6.5496,0.8846,0
0.507,0,0,4.0551,4.0551,0.47109,3.4504,0.8846,0
0.49288,0,0,3.9745,3.9745,0.47195,3.9863,0.8846,0
1.8955,-0,0,0.27626,0.27626,0.011489,8.1296,0.11257,0
1.4409,0,0,-0.01046,-0.01046,0.0086928,1.8704,0.11257,0
1.8321,0,0,0.25791,0.25791,0.011722,7.6034,0.11393,0
1.4719,-0,0,-0.0014064,-0.0014064,0.0093854,2.3966,0.11393,0
1.8185,0,0,0.23423,0.23423,0.011569,7.0668,0.11398,0
1.5383,-0,0,0.015131,0.015131,0.009758,2.9332,0.11398,0
1.794,0,0,0.20782,0.20782,0.01141,6.5303,0.11398,0
1.5917,-0,0,0.039303,0.039303,0.0101,3.4697,0.11398,0
1.6355,-0,0,0.068344,0.068344,0.010425,4.0063,0.11394,0
1.5189,-0,0,0.97007,0.97007,0.16397,4.5032,0.45154,0
1.5865,0,0,1.4456,1.4456,0.1668,8.7205,0.43808,0
1.3209,-0,0,0.037863,0.037863,0.12694,1.2795,0.43808,0
1.516,-0,0,0.78105,0.78105,0.15154,3.9612,0.43724,0
1.5436,-0,0,1.2211,1.2211,0.16996,6.0326,0.45165,0
1.4943,-0,0,0.64076,0.64076,0.14821,3.4254,0.43733,0
1.5669,-0,0,1.2319,1.2319,0.16182,6.5746,0.43733,0
1.4679,-0,0,0.48447,0.48447,0.14424,2.8896,0.4374,0
1.5729,-0,0,1.2971,1.2971,0.16325,7.1104,0.4374,0
1.5868,-0,0,1.4013,1.4013,0.16582,8.1268,0.43815,0
1.3948,-0,0,0.16256,0.16256,0.13455,1.8732,0.43815,0
1.4323,-0,0,0.31676,0.31676,0.13948,2.3537,0.43746,0
1.5782,-0,0,1.3533,1.3533,0.16448,7.6463,0.43746,0
1.2283,-0,0,0.0042149,0.0042149,0.12539,0.753,0.45218,0
1.5629,-0,0,1.541,1.541,0.17737,9.247,0.45218,0
1.7572,-0,0,0.89298,0.89298,0.078472,9.1073,0.29342,0
1.255,-0,0,-0.024455,-0.024455,0.05379,0.8927,0.29342,0
1.7403,-0,0,0.83098,0.83098,0.076883,8.2774,0.29184,0
1.3766,-0,0,0.00088487,0.00088487,0.058824,1.7226,0.29184,0
1.6838,-0,0,0.57527,0.57527,0.072177,5.8969,0.28959,0
1.6331,-0,0,0.41352,0.41352,0.069449,4.639,0.28953,0
1.2819,-0,0,2.2228,2.2228,0.2915,8.4136,0.605,0
1.3062,-0,0,0.75221,0.75221,0.24801,1.5864,0.605,0
0.39211,-0,0,3.6928,3.6928,0.48134,8.8956,0.90276,0
0.60241,-0,0,5.1141,5.1141,0.47041,1.1044,0.90276,0
0.4833,0,0,3.8476,3.8476,0.47383,5.0134,0.88682,0
0.45899,0,0,3.8404,3.8404,0.47594,5.5176,0.89063,0
0.40301,-0,0,3.6999,3.6999,0.48068,8.4928,0.90081,0
0.56589,-0,0,4.8053,4.8053,0.47216,1.5072,0.90081,0
0.43347,0,0,4.0055,4.0055,0.47945,4.318,0.90308,0
0.40894,-0,0,3.84,3.84,0.48072,6.2179,0.90307,0
0.44369,0,0,4.0912,4.0912,0.4789,3.784,0.90304,0
0.40407,-0,0,3.8069,3.8069,0.48091,6.7519,0.90304,0
0.45782,0,0,4.1945,4.1945,0.47817,3.2481,0.90304,0
0.39905,-0,0,3.7833,3.7833,0.48112,7.2878,0.90303,0
0.47549,0,0,4.3233,4.3233,0.47718,2.7122,0.90303,0
0.5057,-0,0,4.5854,4.5854,0.47565,2.0478,0.90304,0
0.39358,0,0,3.7454,3.7454,0.48132,7.9522,0.90304,0
1.6599,-0,0,0.47719,0.47719,0.069731,5.1443,0.2877,0
1.6888,-0,0,0.47563,0.47563,0.064145,5.3883,0.27485,0
0.45971,-0,0,3.8583,3.8583,0.47485,6.0256,0.88681,0
0.48052,0,0,3.923,3.923,0.47347,4.5103,0.88681,0
1.0467,-0,0,0.021201,0.021201,0.14955,0.11322,0.53557,0
1.4273,-0,0,1.9526,1.9526,0.2398,9.8868,0.53557,0
1.6318,-0,0,1.1292,1.1292,0.13353,7.3429,0.39208,0
1.4732,-0,0,0.27236,0.27236,0.1146,2.6571,0.39208,0
1.7164,-0,0,0.080382,0.080382,0.0091148,4.3398,0.1052,0
1.624,-0,0,1.0678,1.0678,0.13238,6.8071,0.39211,0
1.5095,-0,0,0.41095,0.41095,0.11833,3.1929,0.39211,0
1.6146,-0,0,0.99706,0.99706,0.13104,6.2712,0.39213,0
1.5383,-0,0,0.54337,0.54337,0.12151,3.7288,0.39213,0
1.562,-0,0,0.66403,0.66403,0.12424,4.2646,0.39214,0
1.8249,0,0,0.16744,0.16744,0.0094892,6.1895,0.10283,0
1.6669,-0,0,0.052446,0.052446,0.0090177,3.8121,0.10495,0
1.8532,0,0,0.19618,0.19618,0.010005,6.7244,0.10492,0
1.6176,-0,0,0.027179,0.027179,0.0087076,3.2756,0.10492,0
1.9388,0,0,0.28587,0.28587,0.010479,9.0415,0.10574,0
1.3068,-0,0,-0.031413,-0.031413,0.0070245,0.95845,0.10574,0
1.8685,0,0,0.23809,0.23809,0.011552,7.2517,0.11302,0
1.5562,-0,0,0.0085193,0.0085193,0.009578,2.7483,0.11302,0
0.44719,0,0,3.6534,3.6534,0.47666,9.2154,0.88865,0
0.75171,-0,0,5.0658,5.0658,0.45846,0.7846,0.88865,0
1.4965,-0,0,-0.0050946,-0.0050946,0.008866,2.1979,0.11154,0
1.8988,0,0,0.25832,0.25832,0.011305,7.8021,0.11154,0
1.7521,-0,0,0.11661,0.11661,0.0092205,5.0107,0.10499,0
1.7849,0,0,0.155,0.155,0.011159,5.5254,0.1139,0
1.4539,-0,0,-0.012153,-0.012153,0.0071379,1.6686,0.10187,0
1.959,-0,0,0.25233,0.25233,0.0096552,8.3314,0.10187,0
1.3252,-0,0,1.9139,1.9139,0.27135,5.5559,0.58914,0
1.3287,-0,0,1.8343,1.8343,0.26901,4.98,0.58915,0
1.6276,-0,0,1.215,1.215,0.13969,7.8704,0.39999,0
1.4218,-0,0,0.15451,0.15451,0.11472,2.1296,0.39999,0
1.2113,-0,0,-0.028806,-0.028806,0.048743,0.66694,0.28501,0
1.7755,0,0,0.87779,0.87779,0.074406,9.3331,0.28501,0
1.0504,-0,0,-0.033385,-0.033385,0.28114,0.10338,0.73441,0
0.95595,0,0,2.9056,2.9056,0.38991,9.8966,0.73441,0
1.0334,-0,0,-0.036942,-0.036942,0.035083,0.10704,0.26045,0
1.7935,-0,0,0.81875,0.81875,0.06276,9.893,0.26045,0
1.4588,-0,0,0.040554,0.040554,0.057336,2.274,0.28107,0
1.7536,-0,0,0.74869,0.74869,0.070876,7.726,0.28107,0
1.5127,-0,0,0.1092,0.1092,0.059671,2.8097,0.28104,0
1.7388,-0,0,0.69836,0.69836,0.070191,7.1903,0.28104,0
1.5576,-0,0,0.1904,0.1904,0.061697,3.3454,0.28099,0
1.7216,-0,0,0.64159,0.64159,0.069407,6.6546,0.28099,0
1.5981,-0,0,0.27588,0.27588,0.063435,3.8811,0.2809,0
1.6968,-0,0,0.55748,0.55748,0.065546,6.1179,0.27479,0
1.6302,-0,0,0.34596,0.34596,0.062098,4.4178,0.27465,0
1.5773,-0,0,0.9968,0.9968,0.14563,5.5247,0.41827,0
1.5713,-0,0,0.91417,0.91417,0.14397,5.0112,0.41844,0
1.277,-0,0,2.2601,2.2601,0.29108,9.744,0.60212,0
1.1045,-0,0,0.0068452,0.0068452,0.19855,0.25604,0.60212,0
1.8399,-0,0,0.14723,0.14723,0.008843,5.8333,0.10063,0
1.7704,0,0,0.094664,0.094664,0.0084706,4.7031,0.10054,0
